1-B ,Nazimabad,0
Adam Coach , Banaras Chowk,4
Adam Coach , Habib Bank Chowrangi,5
Adam Coach , Nazimabad,6
Adam Coach , Liaquatabad No.10,7
Adam Coach , Hassan Square,8
Adam Coach , Karsaz,9
Adam Coach , Shahrah-e-Faisal,10
Adam Coach , Malir Halt,11
Adam Coach , Mair 15,12
Adam Coach , Quaidabad,13
Adam Coach , Razaqabad,14
Adam Coach , Gulshan-e-Hadeed.,15
Agroor Coach ,Maymar Town,0
Agroor Coach , Sohrab Goth,1
Agroor Coach , Rashid Minhas Road,2
Agroor Coach , NIPA Chowrangi,3
Agroor Coach , Civic Centre,4
Agroor Coach , Purani Sabzi Mandi,5
Agroor Coach , Jail Chowrangi,6
Agroor Coach , Teen Hatti,7
Agroor Coach , Lasbela,8
Agroor Coach , Nishter Road,9
Agroor Coach , Garden,10
Agroor Coach , Ramsawami,11
Agroor Coach , KMC Workshop,12
Agroor Coach , Haji Camp,13
Agroor Coach , Lee Market,14
Agroor Coach , Kharadar,15
Agroor Coach , Jamat Khana,16
Agroor Coach , Mauripur,17
Agroor Coach , Gulbai,18
Agroor Coach , Hawksbay.,19
Ailia Coach ,Surjani Sector 5-D,0
Ailia Coach , U.P Mour,1
Ailia Coach , Disco Mour,2
Ailia Coach , Qabristan,3
Ailia Coach , Shipowner College,4
Ailia Coach , Paposh Nagar,5
Ailia Coach , Bara Maidan,6
Ailia Coach , Nazimabad,7
Ailia Coach , Petrol Pump,8
Ailia Coach , Liaquatabad,9
Ailia Coach , Sabzi Mandi,10
Ailia Coach , Bahadurabad,11
Ailia Coach , Tariq Road,12
Ailia Coach , Sindhi Muslim Society,13
Ailia Coach , Gora Qabristan,14
Ailia Coach , Kala Pul,15
Ailia Coach , Defence,16
Ailia Coach , Super Market,17
Ailia Coach , Punjab Colony,18
Ailia Coach , Boat Basin,19
Ailia Coach , Clifton,20
Ailia Coach , Abdullah Shah Ghazi Mazar,21
Ailia Coach , Mubarak Masjid,22
Ailia Coach , Kinara Hotel.,23
Al Hadeed Coach ,Bhense Colony,0
Al Hadeed Coach , Labour Square,1
Al Hadeed Coach , Hospital Chowrangi,2
Al Hadeed Coach , Gul Ahmed Mills,3
Al Hadeed Coach , Dawood Chowrangi,4
Al Hadeed Coach , Quaidabad,5
Al Hadeed Coach , Malir,6
Al Hadeed Coach , Drigh Road,7
Al Hadeed Coach , Karsaz,8
Al Hadeed Coach , Agha Khan Hospital,9
Al Hadeed Coach , New Town,10
Al Hadeed Coach , Jail Road,11
Al Hadeed Coach , Teen Hatti,12
Al Hadeed Coach , Garden,13
Al Hadeed Coach , Nishter Road,14
Al Hadeed Coach , Spencer Hospital,15
Al Hadeed Coach , Lee Market,16
Al Hadeed Coach , Lyari Hospital,17
Al Hadeed Coach , Behar Colony.,18
Al Hamd Coach ,Surjani Town,0
Al Hamd Coach , Surjani Sector 4,1
Al Hamd Coach , Surjani Sector 7,2
Al Hamd Coach , K.D.A Site Office,3
Al Hamd Coach , Surjani Roundabout,4
Al Hamd Coach , North Karachi Sector 5-A,5
Al Hamd Coach , Bara Dari,6
Al Hamd Coach , Disco Mour,7
Al Hamd Coach , U.P Mour,8
Al Hamd Coach , Nagan Chowrangi,9
Al Hamd Coach , Sohrab Goth,10
Al Hamd Coach , Rashid Minhas,11
Al Hamd Coach , N.I.P.A,12
Al Hamd Coach , Civic Centre,13
Al Hamd Coach , Sabzi Mandi,14
Al Hamd Coach , Shaheed-e-Millat Road,15
Al Hamd Coach , Tariq Road.,16
Al Missri Coach ,Muzaffarabad Colony,0
Al Missri Coach , Hospital Chowrangi,1
Al Missri Coach , Gul Ahmed Mills,2
Al Missri Coach , Malir 15,3
Al Missri Coach , Shahrah-e-Faisal,4
Al Missri Coach , Karsaz,5
Al Missri Coach , Stadium,6
Al Missri Coach , Hassan Square,7
Al Missri Coach , Liaquatabad No.10,8
Al Missri Coach , Nazimabad,9
Al Missri Coach , Habib Bank,10
Al Missri Coach , Ghani Chowrangi,11
Al Missri Coach , Shershah,12
Al Missri Coach , Mahajir Camp,13
Al Missri Coach , Mouch Goth,14
Al Missri Coach , Naval Colony.,15
Al Noor Coach ,Sohrab Goth,0
Al Noor Coach , Gulshan Chowrangi,1
Al Noor Coach , NIPA Chowrangi,2
Al Noor Coach , Hassan Square,3
Al Noor Coach , New Town,4
Al Noor Coach , Mazar-e-Quaid,5
Al Noor Coach , M.A Jinnah Road,6
Al Noor Coach , Tower,7
Al Noor Coach , Crown Cinema,8
Al Noor Coach , Gulbai,9
Al Noor Coach , New Truck Stand,10
Al Noor Coach , Mauripur,11
Al Noor Coach , Younusabad,12
Al Noor Coach , Sandspit,13
Al Qadri Coach ,Khokhrapar,0
Al Qadri Coach , Drigh Road,1
Al Qadri Coach , National Cement,2
Al Qadri Coach , National Stadium,3
Al Qadri Coach , Liaquat Medical Hospital,4
Al Qadri Coach , Jail Road,5
Al Qadri Coach , Teen Hatti,6
Al Qadri Coach , Lasbella,7
Al Qadri Coach , Lawrance Road,8
Al Qadri Coach , Ranchore Lane,9
Al Qadri Coach , Lee Market,10
Al Qadri Coach , Kharadar,11
Al Qadri Coach , Jamat Khana,12
Al Qadri Coach , Gulbai,13
Al Qadri Coach , Mauripur,14
Al Qadri Coach , Naval Colony,15
Al Qadri Coach , Hawksbay.,16
Al Rehman Coach ,Baldia Town,0
Al Rehman Coach , Shershah,1
Al Rehman Coach , Panka Hotel,2
Al Rehman Coach , Miran Naka,3
Al Rehman Coach , Chakiwara,4
Al Rehman Coach , Eye Hospital,5
Al Rehman Coach , Napier Police Station,6
Al Rehman Coach , Ghas Mandi,7
Al Rehman Coach , Ranchore Lane,8
Al Rehman Coach , Garden,9
Al Rehman Coach , Lasbella,10
Al Rehman Coach , Jail Road,11
Al Rehman Coach , Agha Khan Hospital,12
Al Rehman Coach , Shahrah-e-Faisal,13
Al Rehman Coach , Airport,14
Al Rehman Coach , Malir 15,15
Al Rehman Coach , Quaidabad,16
Al Rehman Coach , Dawood Chowrangi,17
Al Rehman Coach , Mansehra.,18
Arain Coach ,Safari Park,0
Arain Coach , Sohrab Goth,1
Arain Coach , Water Pump,2
Arain Coach , Gulberg Chowrangi,3
Arain Coach , Sakhi Hassan,4
Arain Coach , Hyderi,5
Arain Coach , Nazimabad,6
Arain Coach , Petrol Pump,7
Arain Coach , Habib Bank,8
Arain Coach , Shershah,9
Arain Coach , Gulbai,10
Arain Coach , Grace Colony,11
Arain Coach , Kannup Colony,12
Askari Coach , Asif Market,0
Askari Coach , Malir Cantt,1
Askari Coach , Cantt Bazar,2
Askari Coach , Malir Chowk,3
Askari Coach , Model Colony,4
Askari Coach , Jinnah Avenue,5
Askari Coach , Malir Halt,6
Askari Coach , Shahrah-e-Faisal,7
Askari Coach , Drigh Road,8
Askari Coach , Station,9
Askari Coach , Nursery,10
Askari Coach , Gora Qabristan,11
Askari Coach , Holiday Inn Hotel,12
Askari Coach , Jinnah Hospital,13
Askari Coach , Askari Appartment,14
Askari Coach , Cantt Railway Station,15
Awan Luxury Coach ,Ittehad Town,0
Awan Luxury Coach , Raees Amrohi Colony,1
Awan Luxury Coach , Chisti Nagar,2
Awan Luxury Coach , Orangi No.5,3
Awan Luxury Coach , Banaras Chowk,4
Awan Luxury Coach , Habib Bank,5
Awan Luxury Coach , Bara Board,6
Awan Luxury Coach , Garden,7
Awan Luxury Coach , Jama Cloth Market,8
Awan Luxury Coach , Mazar Abdullah Shah Ghazi,9
Awan Luxury Coach , Clifton,10
Ayaz Coach ,Surjani Town Sector 7,0
Ayaz Coach , U.P Mour,1
Ayaz Coach , Sohrab Goth,2
Ayaz Coach , NIPA,3
Ayaz Coach , Natha Khan Goth,4
Ayaz Coach , Malir Halt,5
Ayaz Coach , Malir City,6
Ayaz Coach , Quaidabad,7
Ayaz Coach , Dawood Chowrangi,8
Ayaz Coach , Landhi No.1,9
Ayaz Coach , Landhi No.2,10
Ayaz Coach , Landhi No.3,11
Ayaz Coach , Landhi No.4,12
Ayaz Coach , Landhi No.5,13
Ayaz Coach , Landhi No.6,14
Ayaz Coach , Korangi No.6,15
Ayaz Coach , Korangi No.5,16
Azmat Coach ,Ittehad Town,0
Azmat Coach , Orangi No.11-1/2,1
Azmat Coach , Islam Chowk,2
Azmat Coach , Orangi No.5,3
Azmat Coach , Banaras Chowk,4
Azmat Coach , Abbasi Shaheed Hospital,5
Azmat Coach , Nazimabad Petrol Pump,6
Azmat Coach , Liaquatabad No.10,7
Azmat Coach , Hasan Square,8
Azmat Coach , Karsaz,9
Azmat Coach , Drigh Road,10
Azmat Coach , Malir City,11
Azmat Coach , Quaidabad,12
Azmat Coach , Town Chowrangi,13
Azmat Coach , Hospital Chowrangi,14
Azmat Coach , Labour Square,15
Azmat Coach , Bhense Colony,16
Baraq Coach ,Allied Bank New Karachi Branch No.5,0
Baraq Coach , New Karachi Sector 11-J,1
Baraq Coach , Nala,2
Baraq Coach , Godhra Camp,3
Baraq Coach , Power House,4
Baraq Coach , Sohrab Goth,5
Baraq Coach , NIPA,6
Baraq Coach , Drigh Road,7
Baraq Coach , Station,8
Baraq Coach , Shahrah-e-Faisal,9
Baraq Coach , Malir,10
Baraq Coach , Quaidabad,11
Baraq Coach , Dawood Chowrangi,12
Baraq Coach , Landhi No.6,13
Baraq Coach , Landhi No.5,14
Baraq Coach , Landhi No.4,15
Baraq Coach , Landhi No.3,16
Baraq Coach , Landhi No.1,17
Baraq Coach , Korangi No.6,18
Baraq Coach , Korangi No.1,19
Baraq Coach , Nasir Colony,20
Baraq Coach , Chamra Chowrangi,21
Baraq Coach , Korangi Industrial Area,22
Batool Coach ,New Karachi,0
Batool Coach , Saba Cinema,1
Batool Coach , Gabol Town,2
Batool Coach , Godhra Camp,3
Batool Coach , Sohrab Goth,4
Batool Coach , Karimabad,5
Batool Coach , Liaquatabad No.10,6
Batool Coach , Petrol Pump,7
Batool Coach , Nazimabad,8
Batool Coach , Habib Bank,9
Batool Coach , Shershah,10
Batool Coach , Gulbai,11
Batool Coach , Mauripur,12
Batool Coach , Wazir Mansion,13
Batool Coach , ICI Factory,14
Batool Coach , Fisheries,15
Be Misal Coach ,North Karachi Sector 2,0
Be Misal Coach , North Karachi Sector 3,1
Be Misal Coach , North Karachi Sector 5-A,2
Be Misal Coach , North Karachi Sector 5-B,3
Be Misal Coach , Bara Dari,4
Be Misal Coach , Disco Mour,5
Be Misal Coach , Nusrat Bhutto Colony,6
Be Misal Coach , Abdullah College,7
Be Misal Coach , Paposh Nagar,8
Be Misal Coach , Abbasi Shaheed Hospital,9
Be Misal Coach , Nazimabad No.7,10
Be Misal Coach , Petrol Pump,11
Be Misal Coach , Lasbella,12
Be Misal Coach , Numaish,13
Be Misal Coach , M.A Jinnah Road,14
Be Misal Coach , Custom Road,15
Be Misal Coach , West Wharf Road.,16
Bilal Coach ,Ittehad Town,0
Bilal Coach , Fareed Colony,1
Bilal Coach , Mominabad,2
Bilal Coach , Badar Hotel,3
Bilal Coach , Orangi No.5,4
Bilal Coach , Metro,5
Bilal Coach , Banaras Chowk,6
Bilal Coach , Habib Bank,7
Bilal Coach , Nazimabad,8
Bilal Coach , Petrol Pump,9
Bilal Coach , Liaquatabad No.10,10
Bilal Coach , Hassan Square,11
Bilal Coach , New Town,12
Bilal Coach , Jail Road,13
Bilal Coach , Shaheed-e-Millat Road,14
Bilal Coach , Baloch Colony,15
Bilal Coach , Korangi Industrial Area,16
Bilal Coach , Chamra Chowrangi,17
Bilal Coach , Singer Chowrangi,18
Bilal Coach , Sharafi Goth,19
Bilal Coach , Dawood Chowrangi,20
Bilal Coach , Gulberg Textile Mill,21
Bilal Coach , Sessi hospital,22
Bilal Coach , Labour Sqaure,23
Bilal Coach , PMTF Colony,24
Bismillah Coach ,Surjani Town Sector 9,0
Bismillah Coach , Do Minute Chowrangi,1
Bismillah Coach , Nagan Chowrangi,2
Bismillah Coach , Power House,3
Bismillah Coach , Sohrab Goth,4
Bismillah Coach , Aisha Manzil,5
Bismillah Coach , Liaquatabad,6
Bismillah Coach , Goro Mandir,7
Bismillah Coach , Numaish,8
Bismillah Coach , Tower,9
Bismillah Coach , Mauripur,10
Bismillah Coach , Gulbai,11
Bismillah Coach , Shershah,12
Bismillah Coach , Ghani Chowrangi,13
Bismillah Coach , College Chowrangi,14
Bismillah Coach , S.I.T.E Police Station,15
Bismillah Coach , Metroville,16
Bismillah Coach , Frontier Mour,17
Bismillah Coach , Mominabad,18
Bismillah Coach , Saeedabad,19
Bismillah Coach , Nai Abadi,20
Burki Coach ,Maymar Complex,0
Burki Coach , Al-Asif Square,1
Burki Coach , Sohrab Goth,2
Burki Coach , Water Pump,3
Burki Coach , Karimabad,4
Burki Coach , Liaquatabad No.10,5
Burki Coach , Teen Hatti,6
Burki Coach , Guru Mandir,7
Burki Coach , Numaish,8
Burki Coach , M.A Jinnah Road,9
Burki Coach , Jama Cloth Market,10
Burki Coach , Tower,11
Burki Coach , Keamari.,12
C ,Saddar,0
C , Lucky Star,1
C , Jinnah Hospital,2
C , Kala Pul,3
C , Korangi Road,4
C , Akhter Colony,5
C , Qayyumabad,6
C , Korangi Crossing,7
C , Korangi No.1,8
C , Korangi No.2,9
C , Korangi No.3,10
C , Korangi No.4,11
C , Korangi No.5,12
C , Korangi No.5-1/2,13
C , Korangi Market No.6,14
C , Dhobi Ghat ,15
C-2 ,Raja Ghazanfar Ali Road,0
C-2 , Inverarity Road,1
C-2 , Lucky Star,2
C-2 , Jinnah Hospital,3
C-2 , Kala Pul,4
C-2 , Defence Society,5
C-2 , Akhter Colony,6
C-2 , Qayyumabad,7
C-2 , Bhittai Colony,8
C-2 , Korangi Bus Depot,9
C-2 , Korangi No.1,10
C-2 , Korangi No.5,11
C-2 , 36-C Area,12
C-2 , K-Area,13
C-2 , Landhi No.5,14
C-2 , Gul Ahmed Textile Mills,15
C-3 ,Moosa Colony,0
C-3 , Azam Square,1
C-3 , Liaquatabad No.10,2
C-3 , Hassan Square,3
C-3 , Gulshan-e-Iqbal,4
C-3 , Purani Sabzi Mandi,5
C-3 , New Town Police Station,6
C-3 , National Stadium,7
C-3 , Dalmia Cement Factory,8
C-3 , Drigh Road,9
C-3 , Malir,10
C-3 , Quaidabad,11
C-3 , Landhi No.6,12
C-3 , Korangi No.5,13
C-3 , K-Area,14
C-3 , 36-B Area,15
C-3 , Ground Landhi,16
City Coach ,Khuwaja Ajmer Nagri,0
City Coach , U.P Mour,1
City Coach , Nagan Chowrangi,2
City Coach , Erum Shopping Centre,3
City Coach , Buffer Zone Sector 16-A,4
City Coach , Peoples Chowrangi,5
City Coach , Rasheed Turabi Road,6
City Coach , Dr. Ziauddin Hospital,7
City Coach , Karimabad,8
City Coach , Liaquatabad,9
City Coach , Teen Hatti,10
City Coach , Jail Road,11
City Coach , Shaheed-e-Millat Road,12
City Coach , Khalid Bin Waleed Road,13
City Coach , Nursery,14
City Coach , Shahrah-e-Faisal,15
City Coach , Kalapul,16
City Coach , Sunset Blvd,17
City Coach , Gizri,18
City Coach , Khayaban-e-Shamsheer,19
City Coach , Abdullah Shah Ghazi Mazar,20
City Coach , Shahrah-e-Galib ,21
CNG Green Buses First Route,Surjani Town,0
CNG Green Buses First Route, Baradari,1
CNG Green Buses First Route, Nagan Chowrangi,2
CNG Green Buses First Route, Hyderi,3
CNG Green Buses First Route, Nazimabad,4
CNG Green Buses First Route, Lasbela,5
CNG Green Buses First Route, Guru Mandir,6
CNG Green Buses First Route, M.A Jinnah Road,7
CNG Green Buses First Route, Numaish,8
CNG Green Buses First Route, Urdu Bazaar,9
CNG Green Buses First Route, Jama Cloth,10
CNG Green Buses First Route, Boltan Market ,11
CNG Green Buses First Route,Tower,12
CNG Green Buses Second Route,Surjani Town,0
CNG Green Buses Second Route, Baradari,1
CNG Green Buses Second Route, Nagan chowrangi,2
CNG Green Buses Second Route, Bufferzone,3
CNG Green Buses Second Route, Sohrab Goth,4
CNG Green Buses Second Route, Rashid Minhas Road,5
CNG Green Buses Second Route, Gulshan Chowrangi,6
CNG Green Buses Second Route, NIPA,7
CNG Green Buses Second Route, Millenium Mall,8
CNG Green Buses Second Route, Drigh Road,9
CNG Green Buses Second Route, Shahrah-e-Faisal,10
CNG Green Buses Second Route, Nathakhan,11
CNG Green Buses Second Route, Shah Faisal Express Way,12
CNG Green Buses Second Route, Korangi Industrial Area,13
CNG Green Buses Second Route, till Korangi Crossing,14
D-10 ,Korangi 100 Quarter,0
D-10 , Korangi No.5,1
D-10 , Landhi No.6,2
D-10 , Landhi No.5,3
D-10 , Landhi No.4,4
D-10 , Landhi No.3,5
D-10 , Landhi No.2,6
D-10 , Landhi No.1,7
D-10 , Dawood Chowrangi,8
D-10 , Quaidabad,9
D-10 , Malir City,10
D-10 , Malir Halt,11
D-10 , Star Gate,12
D-10 , Natha Khan Goth,13
D-10 , Drigh Road,14
D-10 , Rashid Minhas Road,15
D-10 , Drive-in-Cinema,16
D-10 , Jauhar Mour,17
D-10 , NIPA Chowrangi,18
D-10 , Gulshan Chowrangi,19
D-10 , Sohrab Goth,20
D-10 , Power House,21
D-10 , Godhra,22
D-10 , New Karachi Industrial Area,23
D-10 , Saba Cinema,24
D-10 , New Karachi No.5,25
D-10 , Allahwali Masjid,26
D-10 , 4-K Chowrangi,27
D-10 , KDA Stop,28
D-10 , Maraqba Hall,29
D-10 , Khuda Ki Basti,30
D-10 , Lerp Colony,31
D-10 , Taiser Town,32
D-12 ,Qaddafi Town,0
D-12 , Quaidabad,1
D-12 , Malir Halt,2
D-12 , Star Gate,3
D-12 , Drigh Road,4
D-12 , Labour Campuse,5
D-12 , Rashid Minhas Road,6
D-12 , NIPA Chowrangi,7
D-12 , Gulshan Moti Mehal,8
D-12 , Sohrab Goth,9
D-12 , Water Pump,10
D-12 , Gulshan-e-Farooq,11
D-12 , Qabrastan,12
D-19 ,Filter Plant,0
D-19 , Saadi Town,1
D-19 , Safoora Goth,2
D-19 , Mosmayat,3
D-19 , University Road,4
D-19 , Safari Park,5
D-19 , NIPA Chowrangi,6
D-19 , Kashmir Chowrangi,7
D-19 , Islamia College,8
D-19 , Guru Mandir,9
D-19 , Sabil Wali Masjid,10
D-19 , Numaish,11
D-19 , Tibbat Centre,12
D-19 , Saeed Manzil,13
D-19 , Jama Cloth Market,14
D-19 , Light House,15
D-19 , Denso Hall,16
D-19 , Tower,17
D-4 ,Taiser Town,0
D-4 , Khuda Ki Basti,1
D-4 , Surjani Sector-4,2
D-4 , KDA SITE Office,3
D-4 , Do Minute Chowrangi,4
D-4 , 4-J Bus Stop,5
D-4 , Khawaja Ajmeri Nagri,6
D-4 , Sector No.7-D,7
D-4 , Anda Mour,8
D-4 , Hussain D.Silva,9
D-4 , Paposh Nagar,10
D-4 , Bara Maidan,11
D-4 , Nazimabad Petrol Pump,12
D-4 , Gulbahar,13
D-4 , Lasbela,14
D-4 , Garden,15
D-4 , Ranchore Line,16
D-4 , Juna Market,17
D-4 , Lee Market,18
D-4 , Gulbai,19
D-4 , Shershah,20
D-4 , Hub River Road,21
D-4 , Baldia Yousuf Goth,22
Data Coach ,Surjani Town Sector 10-V,0
Data Coach , KDA SITE Office,1
Data Coach , Surjani Round About,2
Data Coach , Disco Mour,3
Data Coach , Sindhi Hotel,4
Data Coach , Power House,5
Data Coach , Sohrab Goth,6
Data Coach , NIPA,7
Data Coach , Sabzi Mandi,8
Data Coach , Bahadurabad,9
Data Coach , Tariq Road,10
Data Coach , Society Qabristan,11
Data Coach , Shahrah-e-Quaideen,12
Data Coach , Nursery,13
Data Coach , FTC,14
Data Coach , Jinnah Hospital,15
Data Coach , Askari Appartment,16
Data Coach , Cantt,17
Data Coach , Khaliq-uz-Zaman Road,18
Data Coach , Abdullah Shah Ghazi Mazar,19
